REF_DATE,GEO,DGUID,Violations,Statistics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Total forcible confinement or kidnapping [510],Actual incidents,Number,223,units,0,v54045475,32.227.1,38.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Obtaining sexual services for consideration [1711],Actual incidents,Number,223,units,0,v96897500,32.237.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Distribution to an organization or over 5g dried cannabis (or equivalent) by youth [4923],Actual incidents,Number,223,units,0,v1064926513,32.298.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Distribution of cannabis to youth by adult [4922],Actual incidents,Number,223,units,0,v1064926497,32.297.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Kidnapping [1515],Actual incidents,Number,223,units,0,v54049522,32.219.1,4.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Distribution to an organization, illicit or over 30g dried cannabis (or equivalent) by adult [4921]",Actual incidents,Number,223,units,0,v1064926481,32.296.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Forcible confinement [1516],Actual incidents,Number,223,units,0,v54049623,32.220.1,32.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Total abduction [170],Actual incidents,Number,223,units,0,v44353279,32.38.1,7.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Total distribution - Cannabis Act [452],Actual incidents,Number,223,units,0,v1064926465,32.295.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Forcible confinement or kidnapping [1510],Actual incidents,Number,223,units,0,v44375162,32.37.1,2.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Total theft under $5,000 (non-motor vehicle) [240]",Actual incidents,Number,223,units,0,v44391194,32.76.1,5352.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Possession, cannabis (pre-legalization) [4140]",Actual incidents,Number,223,units,0,v44387432,32.176.1,463.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,"Theft $5,000 or under [2140]",Actual incidents,Number,223,units,0,v44326131,32.77.1,2070.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Public incitement of hatred [3560],Actual incidents,Number,223,units,0,v44371979,32.123.1,0.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Advocating genocide [3550],Actual incidents,Number,223,units,0,v52137222,32.122.1,0.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Operation while impaired causing death (alcohol and drugs) [9213],Actual incidents,Number,223,units,0,v1064926081,32.271.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Utter threats to property or animal [3540],Actual incidents,Number,223,units,0,v44395552,32.121.1,27.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Operation while impaired causing death (drugs) [9215],Actual incidents,Number,223,units,0,v62092453,32.151.1,0.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Trespass at night [3490],Actual incidents,Number,223,units,0,v44334374,32.120.1,10.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Operation while impaired causing death (unspecified) [9217],Actual incidents,Number,223,units,0,v1064926097,32.272.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Obstruct public or peace officer [3470],Actual incidents,Number,223,units,0,v44372990,32.119.1,306.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Operation while impaired causing bodily harm (alcohol) [9220],Actual incidents,Number,223,units,0,v44409860,32.152.1,13.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Corrupting morals [3460],Actual incidents,Number,223,units,0,v44403889,32.118.1,1.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Indecent acts [3450],Actual incidents,Number,223,units,0,v44386955,32.117.1,41.0,,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Operation while impaired causing bodily harm (alcohol and drugs) [9223],Actual incidents,Number,223,units,0,v1064926113,32.273.1,,..,,,0
2010,"Saskatoon, Saskatchewan [47725]",2021A003547725,Common Bawdy House [3240],Actual incidents,Number,223,units,0,v107885108,32.259.1,,..,,,0
